url,title,description,urlToImage
https://www.thedenverchannel.com/news/local-news/cdc-warns-blood-sucking-kissing-bug-sighted-in-colorado,CDC warns blood-sucking 'kissing bug' sighted in Colorado - The Denver Channel,A blood-sucking bug that can spread disease and is nicknamed for biting people around their mouths has been sighted in Colorado.,https://ewscripps.brightspotcdn.com/dims4/default/a0a2ce4/2147483647/strip/true/crop/1024x538+0+115/resize/1200x630!/quality/90/?url=https%3A%2F%2Fewscripps.brightspotcdn.com%2F08%2Fbc%2F16a69ad94ebc93b68b79feab28ff%2Fkissing-bug.jpg
http://time.com/5577940/congo-ebola-doctors-strike/,Ebola Doctors in the Congo Threaten Strike After a Health Worker Was Killed - TIME,Doctors at the epicenter of Congo's Ebola crisis are threatening to go on strike indefinitely if health workers are attacked again.,https://timedotcom.files.wordpress.com/2019/04/congo-ebola-doctors-strike.jpg?quality=85
https://www.ecowatch.com/kissing-bug-delaware-2635503319.html,"Deadly Kissing Bug Spreads to Delaware, CDC Confirms - EcoWatch","The Centers for Disease Control and Prevention confirmed that the kissing bug, which can transmit a potentially deadly parasite, has spread to Delaware, ABC News reported Wednesday.",https://ecowatchroar-img.rbl.ms/simage/https%3A%2F%2Fassets.rbl.ms%2F19419360%2F980x.jpg/2000%2C2000/xaY4G01fUPs4m%2Btk/img.jpg
https://www.kxxv.com/news/national/more-than-50k-pounds-of-raw-ground-beef-recalled-due-to-possible-e-coli-contamination,More than 50K pounds of raw ground beef recalled due to possible E. coli contamination - KXXV News Channel 25,"Grant Park Packing is recalling more than 50,000 pounds of raw ground beef due to possible E. coli contamination.",https://ewscripps.brightspotcdn.com/dims4/default/0c61ef2/2147483647/strip/true/crop/1000x525+0+19/resize/1200x630!/quality/90/?url=https%3A%2F%2Fewscripps.brightspotcdn.com%2F00%2F7a%2Fa5e9debe4ef496e5df814f9c652c%2Fgrant-park-packing-raw-ground-beef-recall-usda-and-pexels.png
https://www.nbc-2.com/story/40366068/florida-fisherman-infected-by-flesheating-bacteria,Florida fisherman infected by flesh-eating bacteria - NBC2 News,A Florida man is being treated for flesh-eating bacteria he contracted while fishing in the Gulf of Mexico.,https://WBBH.images.worldnow.com/images/6459640_G.jpg?lastEditedDate=1523269949000
https://fox8.com/2019/04/25/recall-expanded-again-for-blood-pressure-medication-linked-to-cancer-risks/,Recall expanded again for blood pressure medication linked to cancer risks - WJW FOX 8 News Cleveland,"The FDA has announced that a recall for medication used to treat high blood pressure has been expanded again.

According to the recall issued Wednesday, Legacy Pharmaceutical Packaging, LLC expanded its recall of 3 repackaged lots Losartan Tablets USP 50mg t…",https://secure.gravatar.com/blavatar/ea8bceb705ffdd1b50e02de092ee74b4?s=200&ts=1556192441
https://arstechnica.com/science/2019/04/malaria-vaccine-rollout-is-a-gamble-an-imperfect-tool-used-imperfectly/,Malaria vaccine rollout is a gamble: An “imperfect” tool “used imperfectly” - Ars Technica,"The vaccine will be used in pilot programs in three countries, under careful watch.",https://cdn.arstechnica.net/wp-content/uploads/2019/04/GettyImages-1138931515-760x380.jpg
https://thefederalist.com/2019/04/25/mother-baby-caught-measles-begs-parents-vaccinate/,Mother Of Baby Who Caught Measles Begs Other Parents To Vaccinate - The Federalist,"We should remind anti-vaxxers that diseases which have mostly been eradicated from the West can still come back if we're not careful, threatening us all.",https://thefederalist.com/wp-content/uploads/2019/04/measles.jpg
https://www.medicalnewstoday.com/articles/325020.php,Study explores the neuroscience of overindulging - Medical News Today,A recent study in mice identified a new brain circuit that appears to play a part in an animal's drive to overeat high-calorie foods.,https://cdn1.medicalnewstoday.com/content/images/hero/325/325020/325020_1100.jpg
https://www.wcpo.com/news/crime/he-says-he-drank-one-glass-of-wine-and-blew-a-325-bac-is-it-a-lie-or-a-symptom-of-a-rare-disease,He says he drank one glass of wine and blew a .325 BAC. Is it a lie or a symptom of a rare disease? - WCPO,Forrest Behne insists he had just one glass of wine on the night he crashed his car. So why did he blow a .325 BAC?,https://ewscripps.brightspotcdn.com/dims4/default/842666a/2147483647/strip/true/crop/1607x844+0+77/resize/1200x630!/quality/90/?url=https%3A%2F%2Fewscripps.brightspotcdn.com%2Fb3%2Fe0%2F88f97a1b4d9f88ecd061c50e7985%2Fpic-2.jpg
https://www.bbc.com/news/av/education-48046305/how-much-screen-time-should-children-be-allowed,How much screen time should children be allowed? - BBC News,New World Health Organization guidelines say under twos should not have any sedentary screen time.,https://ichef.bbci.co.uk/news/1024/branded_news/B9A8/production/_106582574_p077bvq3.jpg
https://www.geo.tv/latest/235277-peshawar-polio-campaign-faking-childrens-illness-was-a-pre-planned-conspiracy-says-report,"Peshawar polio campaign: Faking childrens' illness was a pre-planned conspiracy, says report - Geo News",'This was not a medical situation or emergency',https://www.geo.tv/assets/uploads/updates/2019-04-25/235277_125633_updates.jpg
https://www.upi.com/Top_News/US/2019/04/25/CDC-Measles-cases-hit-695-highest-number-since-2000/5601556173144/,"CDC: Measles cases hit 695, highest number since disease was eliminated in 2000 - UPI.com","As measles cases in the United States climb to the highest number in two decades, advocates said Thursday nearly 170 million children worldwide have not been vaccinated for most of the current decade.",https://cdnph.upi.com/sv/ph/og/upi_com/5601556173144/2019/1/a7c0bfb3888bd90579d68bc8abebac8d/v1.5/Anti-vax-parents-a-major-factor-in-measles-outbreaks-UN-report-says.jpg
